c_id;c_text;date;conv_id;reaction1;reaction2;Ambiguous;Objective;Subjective;Disputed;Generalisation0;Generalisation1;Generalisation2;Generalisation3
1390948835170701312;Zieht das jetzt endlich durch, Annalena. Ihr habt euch das eh lange genug schweigend mit angeschaut.;08.05.2021 08:36;1.3909472601298575e+18;Klar. Leute, die Freiheit als Freiheit Rassismus zu äußern, verstehen, haben tatsächlich nix bei den Grünen zu suchen.;Das kommt aber reichlich spät. Seit Jahren bitten unzählige Leute um Parteiausschluss und bekommen nicht einmal eine Antwort. Der Mann hat sich so oft so menschenverachtend geäußert, dass es kaum noch zählbar ist.;0.0;0.0;1.0;1.0;0;1;0;0
1403999226963562499;Und Kinder die die Maske ablehnen tun das höchstens weil die egoistischen Arschlöcher die sie erziehen ihnen irgendwelchen faktenbefreiten Müll ins Hirn gesetzt haben;13.06.2021 08:54;1.4038635066680975e+18;Ach, du willst also lieber dass dein Kind sich und andere gefährdet? Meine Fresse, ihr egoistischen Realitätsverweigerer geht mir auf den Zeiger;Tja, dann atme mal tief durch und hör auf dir was einzureden. Auch mit Maske kann man problemlos atmen, es sei denn man fantasiert sich irgendwelche Probleme zusammen;0.0;0.0;1.0;1.0;0;0;1;0
1385605255992418312;AfD wählen, um was zu erreichen? Grün ablehnen und nicht zu wählen, ist vollkommen legitim. Aber warum rennt man dann zur AfD? Was genau gewinnt man dadurch?;23.04.2021 14:43;1.385562764006015e+18;Das sowas kein Unglück ist, sondern das geplante Ergebnis der europäischen Politik wissen Sie. Sollten Sie und gewählt werden (Viel Erfolg!), erwarte ich von Ihnen eine Koalitionsbildung ohne CDU/CSU, denn diese werden solchen Forderungen niemals zustimmen.;;1.0;0.0;1.0;0.0;1;0;0;0
1404068738886946816;Ehr nicht mein lieber.. ...Aber vielleicht wäre das was für Dich;13.06.2021 13:30;1.4038635066680975e+18;Muschi=Katze was du wieder denkst du freak;Im Gegensatz zu Dir kann ich das🤗;0.0;0.0;1.0;1.0;1;0;0;0
1387338191095672832;„BigMac ban den weg Diggah!“ 😂👌;28.04.2021 09:29;1.3873252972347474e+18;Sie mögen das für Schwachsinn halten, aber nach meiner Definition sind das Versuche, die Pressefreiheit einzuschränken. Die Diskussion drehte sich aber gerade um Querdenker, also bitte nicht ablenken, kein Whataboutism.;Die Parallelen sind durchaus berechtigt, damals wie heute hat eine Mehrheit im Land offenbar überhaupt kein Problem damit, einer willkürlich definierten Minderheit ihr Grundrecht auf körperliche Unversehrtheit abzusprechen. Seit kurzem ja sogar per #Notbremse-Gesetz.;0.0;0.0;1.0;1.0;1;0;0;0
1406580188406759428;du wirst nicht diskriminiert, nur weil dein Kerl dich nicht zum Orgasmus bringen kann, gabi;20.06.2021 11:50;1.4065084435366953e+18;"""Weil Frau Weidel homophob bis zum geht nicht mehr ist?"" 😄";Nö, aber der Rest ist Blabla, da sticht das raus...;0.0;0.0;1.0;0.0;1;0;0;0
1405128167610798082;Wir sind auch sehr unglücklich über den Verlauf dieses Protests. Froh, dass dem Piloten nichts passiert ist. Und hoffen sehr, dass es den beiden verletzten Personen gut geht.;16.06.2021 11:40;1.4051139603036652e+18;"Ich lass das mal einfach so stehen: ""Wie der bayrische Innenminister gerade sagte, rettete nur die Greenpeace Aufschrift auf dem Schirm den Piloten vor einem Abschuss durch die Sicherheitskräfte."" Sorry, die Nummer haette richtig boese enden koennen!";Dann sollte der Innenminister mal sein Verhältnis zum Rechtsstaat klären.;0.0;1.0;1.0;0.0;1;0;0;0
1388843820268277764;10/ Ab einer Impfquote von 25-30% wird die Pandemie deutlich verlangsamt, ab einer Immunisierung von 70-80% können wir die Pandemie hinter uns lassen. Wann das ist und wie hoch der gesundheitliche Preis ist, den wir bis dahin zahlen wollen, haben wir nun selbst in der Hand.;02.05.2021 13:12;1.3888438006683853e+18;Als MdB sind Sie vereidigt auf Grundgesetz und Gesetz und haben gemäß IfSG die VERHÄLTNISMÄSSIGKEIT von Grundrechtseinschränkungen zu wahren. 🤬 Unter einer 7-Tage-Inzidenz von 50 sind überhaupt keine flächigen Maßnahmen zu rechtfertigen, unter 35 gar keine.;;0.0;1.0;0.0;1.0;1;0;0;0
1397798163826741250;schreibt der Lehrer aus dem versifften Berlin 😂;27.05.2021 06:13;1.3975381905805025e+18;„Der Klimawandel ist nicht real weil es gestern kalt war“ ist natürlich eine Erkenntnis die die moderne Wissenschaft komplett auf den Kopf stellt.;Meinen Sie ernsthaft, #Deutschland hätte maßgeblichen Einfluss auf die Durchschnittstemperatur der Erde?;0.0;0.0;1.0;1.0;0;1;0;0
1388494727713103873;Ich löse: Nazis!;01.05.2021 14:05;1.3882103561919037e+18;Die Grauen Wölfe sind Nazis. 🤡 Wie kann man nur so an der Realität vorbeileben?;Sei still mit deiner Identitätspolitik, du Kapitalistenkind!;0.0;0.0;1.0;1.0;0;0;1;0
1396058210067492864;👍;22.05.2021 10:59;1.395885330486661e+18;Religion ist grundsätzlich in diesem Land eine freie Entscheidung. Und ich sage Ihnen bin aller Deutlichkeit, dass Leute die über mich und meine religiösen Bedürfnisse so Urteilen Antisemiten sind, und vom Verfassungsschutz beobachtet werden sollten.;;0.0;0.0;0.0;0.0;1;0;0;0
1387363330181017600;Leute wie.Sie gefährden die Demokratie;28.04.2021 11:09;1.3873252972347474e+18;100%tig richtig!;Würde keinen Termin mehr bekommen, weil die Therapieplätze derzeit von hunderttausenden Kindern belegt werden, die aufgrund der Lockdowns krank werden!;1.0;0.0;0.0;0.0;0;1;0;0
1393112139049709569;Für mich wird diese Option tatsächlich immer attraktiver, denn die Implosion von Deutschland aus der Ferne zuzusehen ist besser als mittendrin zu sein. PS Strom 5 Cent kWh, Benzin/l 50 Cent.;14.05.2021 07:53;1.3929995655409254e+18;Ich hatte mir erst überlegt in Sachsen ein Haus zu renovieren. Aber mit der Klimarettung denke ich das ich mir das nicht mehr leisten kann (und will);Ja genau, ins Gulag mit mir, da ich demokratische Werte vertrete.;1.0;1.0;1.0;1.0;1;0;0;0
1399082953888632835;Dein Vorposter hat das Wort „Nazi“ gar nicht erwähnt. Das warst du selbst. Wenn alles was nicht der Ansicht der AfD entspricht Links-Grün-Versifft ist,was glaubst du wohl,was für eine Bezeichnung für dich noch übrig bleibt? #AfDerjucken;30.05.2021 19:19;1.3983835172271596e+18;Eben..hohl ganz einfach;Ironisch, dass sie anderen das Verhalten von Kleinkindern vorwerfen. So ein Witz.;0.0;0.0;1.0;0.0;0;0;1;0
1396159534352281600;😳😳😳 Biergarten eines Restaurants in Pankow. Voll, kein Abstand zwischen den Tischen, große Tische mit mehr als 6 Leuten. Am Eingang ein Schild: „Wenn Sie das Restaurant betreten bestätigen Sie damit, dass Sie im Besitz eines negativen Testes sind.“ Das war’s! Kontrolle nix. 🤷🏻‍♀️;22.05.2021 17:42;1.3961290859827569e+18;👇;;0.0;1.0;0.0;0.0;1;0;0;0
1393545999885479945;Das ist niederträchtig, eine berechtigte Kritik an Baerbock auf Geschlecht (+Sexualität!) zu reduzieren. Egal ob ♀: A.B. hat Kompetenz +Leistungsnachweise zu ERBRINGEN. Ich fühl mich verarsxht: Durfte aus POLITISCHEN Gründen nicht promovieren (nicht in SED) Lüge ich Dr. herbei?;15.05.2021 12:37;1.3933432979182756e+18;diese diskussion hat vielmehr mit der armseligkeit derer zu tun, die sie angezettelt haben. vielleicht ist die diskussion ja auch ein ablenkungsmanöver von maskendeals, charaktermängeln von Kanzlerkandidaten und rechtsextremen ex-verfassungsschützern in den eigenen reihen.;Da sind Sie dann aber schon bereit genauer hinzusehen. So etwas nennt sich #Einäugigkeit!;1.0;0.0;1.0;0.0;0;1;0;0
1401108864670617602;Alter unsere Politik blockiert seit Jahren mit aller Kraft den privaten Ausbau grüner Energien mit Erfolg. Vergleichen sie mal den Stress und Vorteile von vor ein paar Jahren mit heute sich eine Solaranlage aufs Dach zu machen. Von dem Windräder Skandal mal ganz abgesehen;05.06.2021 09:29;1.4008731945679094e+18;"Dass es dem Globus mit einem ""Grönland ohne Eis"" nur schlechter gehen kann als mit Eis ist so lange eine haltlose These, wie es keine ""Modellierungen"" gibt, die es überhaupt wagen(!), die positiven Effekte eines Klimawandels zu benennen und mit den negativen zu vergleichen.";Ist eine Ausnahme.;0.0;1.0;1.0;0.0;0;1;0;0
1398871751744970759;Nun ja, dann teilen wir aber diese Schicksal mit Milliarden andere Menschen. Was ist wahrscheinlicher? Die Weltverschwörung in der einzelne Person die ganze Welt lenken oder eine Pandemie in der auch Fehler gemacht werden, sich Widersprüche ergeben (lassen sich nicht vermeiden)?;30.05.2021 05:19;1.3983835172271596e+18;An Reitschuster gibt es ja noch mehr Kritik. Die die Sagen es gibt kein Pandemie, Gleichschaltung der Medien, Diktatur die machen doch eine viel größere Panik. Pandemien gibt es immer wieder, warum sollte das irgendwann aufhören?;"Wäre das nicht super einfach wenn eine Partei ganz übel drauf ist? Sie schreibt die üblen Sachen einfach nicht ins Programm und kann dann machen was sie will. Alle sagen dann ""ne, wenns nicht im Programm steht kann es ja nicht sein"" Zu einfach oder?";1.0;1.0;0.0;0.0;0;1;0;0
1387364874695630848;Ja, überall sind Demokratiefeinde am Werk. USA, UK, Portugal, Spanien, Griechenland, Niederlande, Neuseeland,... Lauter kleine merkelsche Freiheitsberauber 😱;28.04.2021 11:15;1.3873252972347474e+18;Beleg ? Wurde geliefert schimpft sich paul ehrlich institut dort nach zu lesen der rest ist holschuld = wissen oder meine time Linie durch suchen alles dort verlinkt;;1.0;0.0;1.0;1.0;0;0;0;1
1394345521158971398;Erstens ist Ihre Begrifflichkeit schon eine Schande - wir reden über Menschen, nicht „Importierte“! Die Zahl 80% können Sie sicher auch belegen… Und wieviele Christen würden eine Heirat mit einem Muslim billigen? Merken Sie selber, oder?;17.05.2021 17:34;1.39392922290167e+18;Ich gebe dir durchaus recht. Aber schau dir mal ein paar Videos der Demos in Berlin an. Da befinden sich auch deutsche Hipster und Hipsterinnen darunter. Sehr erbärmlich, ist aber so;Ihnen ist schon klar, dass jedes Hakenkreuz das irgendwo auftaucht, als rechte Tat zählt? Die Vorfälle in denen Ausländer oder auch Linke sich das zu Nutze machen sind entsprechend häufig. So zählen auch Hakenkreuze die von Linken an AfD Gebäude geschmiert werden z.b. als rechts.;0.0;1.0;0.0;0.0;0;1;0;0
1404167527488499713;Einen Maskeninfarkt? 🥲;13.06.2021 20:03;1.4038635066680975e+18;Keine Ahnung...bin geblockt;Zuerst ist er und Millionen Menschen es nicht gewohnt mit der Maske zu atmen, Zudem das tragen FFP2 nur kurtzf. Dazu bekommt er Hautausschlag, weil er anschein. allergisch auf dem Vlies reagiert. Von sterben durch tragen der Maske war auch nicht die Rede,bitte nochmal lesen 😉;1.0;0.0;0.0;1.0;1;0;0;0
1405081630377758721;Und du ein Clown🙈;16.06.2021 08:35;1.4049026257835663e+18;Für ein Verbrechen müßten Sie den Vorsatz zum Verletzen belegen und für Ihre Verbrecher-Organisation auch noch die strukturelle Ausrichtung auf derartige Schädigungen. Da würden Sie aber bei einzelnen SEK-Beamten oder Spezialeinheiten der Bundeswehr sehr viel fündiger…;;0.0;0.0;1.0;0.0;1;0;0;0
1390952872108511232;Im Gegensatz zu (allen?) anderen Parteien macht ihr momentan wirklich viel richtig! Nicht alles (Holzöfen und Homöopathie z.B. gehören abgeschafft), aber doch so viel, dass ihr meine Stimme erstmals bekommen werdet. Macht was aus dieser Verantwortung, es ist bitter nötig.;08.05.2021 08:53;1.3909472601298575e+18;Passt euch wohl nicht, wenn einer eine eigene Meinung hat! Heutzutage muss man bei euch wohl das nachplappern was das WEF vorgibt. Diese grüne Partei ist schon lange nicht mehr meine grüne Partei...;Wer den Boris kennt, weiß, dass er ein Provokateur, aber sicherlich kein Rassist ist. Die Kritik an der „Cancel Culture“ ist berechtigt und der Dialog dazu wichtig. Die Spiegelung ist Boris gelungen . Sie haben mit ihren Tweet leider „Cancel Culture“ bestätigt. Geht souveräner.;0.0;0.0;1.0;1.0;0;0;1;0
1394571708431060994;Fakt ist, in Deutschland wird jede ungeklärte Gewalttat automatisch in der Statistik als rechte Straftat geführt. Das Bildchen da kannst Du Dir sonst wohin stecken. Es entspricht nicht der Tatsache. Siehe 12.05. Gelsenkirchen: Die Polizei schreitet nicht ein, trotzt Straftat.;18.05.2021 08:32;1.39392922290167e+18;Doch natürlich ist es eine Gefahr. Aber welchen Einfluss haben die auf die antisemitischen Straftaten? Bringen Sie doch Belege. Dann glaube ich Ihnen.;wurde hier bereits widerlegt:;0.0;1.0;1.0;0.0;0;0;1;0
1393089058482663427;Scheint ja so ein grundsätzliches Problem der Rechten zu sein. Immer auf der Suche nach jemanden, der ihnen Befehle gibt. Anders können sie nicht leben.;14.05.2021 06:21;1.3929995655409254e+18;Wenn man eine Verfassungsbeschwerde einreicht und in der unverhohlen eine Zweiklassengesellschaft fordert - dann ist das schon dreist, sich als Kritiker der Maßnahmen darzustellen.;Scheint so ein Problem der Linken zu sein immer die dümmsten in den Vordergrund zu stellen.;0.0;0.0;1.0;1.0;0;0;1;0
1386301434925355010;Amen.;25.04.2021 12:49;1.3862896150243983e+18;Word.;Aber da sehen Sie mal, Herr Restle, wie schnell es in diesem Land mittlerweile geht, in irgendeine Ecke geschubst zu werden, weil man eine kritische Ansicht vertritt. Und - mit Verlaub - an diesem Klima sind Sie selbst und Ihre „journalistische“ Arbeit nicht ganz unschuldig.;0.0;0.0;0.0;0.0;1;0;0;0
1405167043859603462;pew pew erledigt :);16.06.2021 14:15;1.405106228846633e+18;Tweets wie dieser gehören beseitigt. Bist gemeldet wegen Aufruf zu Gewalt. Pisser.;Jetzt bleibt es nur in deiner dämlichen Fantasiewelt. Heul leise, du Vollidiot!;0.0;0.0;0.0;1.0;1;0;0;0
1403007045654175749;Würde man die Kinder Impfen, kann man deutlich weniger Infektionen in den Schulen damit in den Familien und deren Arbeitsstellen erwarten.;10.06.2021 15:12;1.4030060486639657e+18;Hast sicher ne gute Begründung für Deine andere Meinung. Magst Du die mit uns teilen ? Und hoffentlich greift Dich dann nicht irgendein Miesepeter persönlich an. Ein cooler Austausch auf der Sachebene mit Andersdenkenden macht Spaß .. probier's mal 😉;;0.0;1.0;0.0;1.0;0;0;0;1
1386430717274451970;Über hysterische Knalltüten wie Sie kann mach aber echt nur lachen.;25.04.2021 21:23;1.3862896150243983e+18;Schwör mal?;Lol;1.0;0.0;1.0;0.0;1;0;0;0
1403971689747259394;Ich sage nur: follow the science 🤣.;13.06.2021 07:05;1.4038635066680975e+18;Ok und ich dachte immer das letzte Bier war schlecht!;Machen Sie das ...Und bitte nicht nur Schiffmann, Bhakdi und Wordag;0.0;0.0;0.0;0.0;1;0;0;0
1398572957144846336;Wer ist hier d***? Die Liste der homophoben Hetzte hört gar nicht auf.;29.05.2021 09:32;1.3983835172271596e+18;Man könnte dagegen klagen, wenn sie einem nicht passen.;Und dein einziges Argument ist Alice Weidel? Gibt es noch andere Argumente?;1.0;0.0;1.0;0.0;0;1;0;0
1395842946721665024;Aber du hast Ahnung, stimmt’s? Wahrscheinlich auch so ein verhülltes und verirrtes Terrorliebchen, das dann weint wenn das Märchen schief geht und der böse Wolf kommt! Mann , Mann, da könnt ich 🤮;21.05.2021 20:44;1.395792689501778e+18;Tagesspiegel, Spiegel etc.;Wie immer leiden die Zivilen, die nichts gefragt haben. Als die Bombardierung in Social Media letzte Woche gezeigt wurde, hat jemand aus Iran ganz verzweifelt getweetert: „das ist mit unserem Steuergeld!“ Schon heftig;1.0;0.0;1.0;0.0;0;1;0;0
1394560768054599682;Und warum wurden die 11 Mrd., die die Krankenhäuser in der #Pandemie zusätzlich bekommen haben, nicht für die Rückgewinnung von Personal eingesetzt, statt noch tausende Intensivbetten abzubauen? Und warum wurden uns zum Alter der Intensivpatienten falsche Tatsachen vorgespiegelt?;18.05.2021 07:49;1.3945607667040707e+18;Kurze Antwort: Nein, wohl nicht. Und es ist nicht hilfreich, weiter Ängste und Zweifel zu bedienen. Das Problem bleibt unser Gesundheitssystem, die Privatisierungspolitik, der Pflegenotstand, das sollten Linke angreifen.;Liebe Frau Wagenknecht, ist es Ihnen nicht irgendwie möglich, demnächst mal Kanzlerkandidatin zu werden? Ich weiß nämlich beim besten Willen nicht, wen von den Angebotenen ich wählen soll… Sie sind die Einzige, der ich das -auch weltpolitisch- zutraue! Das meine ich echt ernst!!;0.0;0.0;1.0;0.0;0;0;1;0
1388918608215134210;"Die idiotie deiner Aussage ""bekommst deine Grundrechte halt erst später zurück"" ist dir schon bewusst, oder!? Weil du der bessere Mensch bist hast sie früher oder gar mehr als andere!? Grundrechte für alle! Sonderrecht wie 10% Rabatt auf Moral würde ich dir aber sehr gönnen!";02.05.2021 18:09;1.3873252972347474e+18;Weil ich systemrelevant bin ...und wenn du die Impfe jetzt doch willst, dann meld dich an...müsste jetzt schnell gehen...und wenn de keen Bock hast auf Impfung, dann biste halt nen unsolidarischer Wissenschaftsleugner und musst dich der Allgemeinheit fügen..;Wir reden bei SARS-CoV2 von einem Virus, welches endemisch wird. Entweder du bist geimpft oder wirst es bekommen. Kannst dich entscheiden.;1.0;0.0;1.0;0.0;1;0;0;0
1402212791751221248;Hallo die Zahlen legen aber weiterhin nahe, dass die Situation sich sehr bald umkehren wird. Im Juli sollten alle Impfwilligen mindestens erstgeimpft sein können.;08.06.2021 10:35;1.4021778061178716e+18;Ihr Wort in Gottes Ohr. Der Punkt ist: Spahn legt den Eindruck nahe, die fehlenden 15 Millionen seien eine Frage der Überzeugung. Faktisch sind sie eine des akuten Impfstoffmangels. Und Sie wie ich erinnern uns an die Versprechen, was ab Juni alles möglich sein sollte.;;0.0;1.0;1.0;0.0;0;1;0;0
1389698893961523200;Man lädt sie erst gar nicht ein, wenn man Charakter hat!;04.05.2021 21:50;1.3896956501959803e+18;Diejenigen, die die Demokratie missbrauchen, haben dieses Recht verwirkt. #AfDVerbotJetzt;Hier twittert Timon Dzienus, ein grüner Vollidiot und Linksterrorist (Antifa). (wir dürfen Sie doch so nennen, oder?) Profil: Bundesvorstand | Nazis blockieren | #Antifa | #Hannover | #Werder | Insta:;0.0;0.0;0.0;0.0;1;0;0;0
1393157099287367685;Und irgendwie gibt's die per million option nicht bei ourworldindata... deshalb.. 400 bei 98000 sind gute 4000 pro einer Million...;14.05.2021 10:51;1.393101141492314e+18;Exactly 🙏;Im Gegensatz zu Sozialisten können die Frühstücksflocken auch Menschen ernähren;1.0;1.0;0.0;0.0;1;0;0;0
1384466421158121472;... falsch Parken, die nehmen das dort sehr ernst!;20.04.2021 11:18;1.3844410014068777e+18;Klagen kann jeder.;Autsch...das sind aber viele der gleichen Meinung🤣🤦‍♀️;0.0;0.0;0.0;0.0;1;0;0;0
1402594594446090240;Hat jemand verlässliche Zahlen mit Quellenangabe über die Sterblichkeitrate von geimpften die an den Folgen der Impfung verstorben sind?;09.06.2021 11:53;1.4025942060827976e+18;Wir arbeiten im Bereich soziale Beratung. Er fürchtet das die Ratsuchenden sich nicht von uns beraten lassen wollen, wenn einer von uns ungeimpft ist. Dann waren wir und werden wir wieder viele Dienstreisen machen. Auch da befürchtet er Probleme Wege Hotels, etc.;;0.0;1.0;0.0;0.0;1;0;0;0
1396945681856843780;Die Frage ist: Wieso kümmert es Menschen so sehr, was andere Menschen privat machen? Neid? Missgunst? Minderwertigkeitskomplexe? Wieso jemand so eine Villa will? Weil sie toll ist. Deswegen.;24.05.2021 21:46;1.3969430018727404e+18;Ganz ehrlich. Egal was man von seiner Politik hält, teilw. das Bashing dazu ist unangebracht. 1. Keiner kennt seine Vermögensverhältnise generell ( familier etc.) 2. Er lebt nicht alleine dort. Partner vermögend? 3. Das geht niemandem etwas an. 4. Neid ist nicht schön.;;0.0;0.0;1.0;0.0;0;1;0;0
1393090380833435649;Scheint so ein Problem der Linken zu sein immer die dümmsten in den Vordergrund zu stellen.;14.05.2021 06:26;1.3929995655409254e+18;Nochmal, finde ich auch 💩, aber wer macht es besser? Grüne, die sich enthalten, Groko, die für das Gesetz stimmen? Ich finde es eh seltsam, gegen die Ausgangssperre zu klagen und die anderen, viel schlimmeren Einschränkungen auszusparen.;Mein Vorschlag wäre, du wanderst aus. Russland soll schön sein. Da hast du einen starken Mann, der jedes Gegenwort niederschlägt (wörtlich gemeint!).;0.0;0.0;1.0;1.0;0;0;0;1
1393892601904959490;Ich glaube, das hat die FDP schon gefordert als es die AfD noch gar nicht gab 🤷🏻‍♂️;16.05.2021 11:34;1.3938678268516844e+18;Das macht es aber auch nicht besser 🤷‍♂️ Eine freiheitliche Partei sollte sich für freie Medien einsetzen und nicht für dessen Beschneidung.;Wird die Freiheit der Medien auch an derer programmtischer Freiheit gemessen? Ja. Wird diese eingeschränkt, wenn weniger Budget da ist? Ja. Setzen privatrechtliche Fernsehanstalten gesellschaftliche Impulse durch Love Island oder Big Brother? Nein. 🤷‍♂️🤷‍♂️;0.0;0.0;1.0;0.0;1;0;0;0
1401080750208962561;Das schöne am Kapitalismus: Seine Teilnehmer müssen keineswegs gutmütig sein, um Gutes zu tun. Er lenkt den Egoismus des Individuums in sinnvollen Ressourceneinsatz der Gesamtheit um. Begreifen verblendete Linke nur nicht...;05.06.2021 07:37;1.4008731945679094e+18;Kapitalismus ist prima darin, individuelle Freiheit zu unterstützen. Er ist aber absolut besch*ssen darin, wenn es darum geht, ein gemeinsames Ziel zu verfolgen, besonders wenn dieses die Teilnehmer etwas kostet. Verstehen verblendete Neoliberale nur nicht.;Das Schöne: Dem Klima ist es egal, aus welchem Grund es gerettet wird. Ob aus grüner Ideologie oder aus Gier und Egoismus. Ersteres wird halt versagen, weil Ideologen immer versagen. Letzteres erkennt das Wesen des Menschen an und hat daher gute Erfolgsaussichten.;1.0;0.0;1.0;1.0;0;0;1;0
1387449504065015814;Das mit den 9 Jahren stimmt wohl. Geh spielen, das Bällebad wartet.;28.04.2021 16:51;1.3873252972347474e+18;Ach ja, der Andreas mit der großen Nummer dahinter.... Wunschdenken?;Weil ich die Dinge die passieren beim Namen nenne, beginnt also der #Faschismus. Und die erdachte Bedrohung kommt dadurch. Ich glaube Sie hatten was im Tee! 🤔😱;0.0;0.0;1.0;1.0;1;0;0;0
1393521465832640512;Klasse Niveau, Frau Stoll 🤡;15.05.2021 10:59;1.3933432979182756e+18;heul doch!;Naja, wenn wir ehrlich sind, wurde in den letzten Jahren auch bei den männlichen Kollegen sehr genau hingeschaut und auch etliche mit geschöntem Lebenslauf und Doktortitel von seltsamen ausländischen Hochschulen abgestraft. Das Netz ermöglicht halt, solche Dinge zu hinterfragen.;0.0;0.0;1.0;0.0;1;0;0;0
1404955765954203648;Fieser, grüner Hipster...;16.06.2021 00:15;1.4049026257835663e+18;Björn, gab es mal wieder clown zum morgen mahl?🤡😮;Jaja, typisch pseudoliberaler Nachwuchs: Freiheit auf der Standarte und ein Verhältnis zu Bürgerrechtskultur wie Putin.;0.0;0.0;1.0;1.0;1;0;0;0
1405835574225874944;Da stehe ich drüber 😂;18.06.2021 10:31;1.405213490764292e+18;Lässt dir aber nicht anmerken...😁 Schönes Wochenende;Dir auch, danke;0.0;0.0;1.0;0.0;1;0;0;0
1404912068503932929;Das ist genau das Problem. Es gibt keine unbeteiligten;15.06.2021 21:21;1.4049026257835663e+18;Nein kriminell ist VW und andere Konzerne;Kann ich Greenpeace wegen dieser Aktion anzeigen? Wegen der Gefährdung der Allgemeinheit.;0.0;0.0;1.0;1.0;0;0;0;1
1397594206936371201;versuchs einfach zu lesen und zu überprüfen, ohne relegiösen einfluss;26.05.2021 16:43;1.3975381905805025e+18;Wie hohl kann man sein?;vielleicht nochmal lesen wer fckw patent hatte, wann es ausgelaufen wäre, wer interesse am verbot hatte und wer patente für neue zugelassene kühlmittel hatte, vielleicht war es ein und dieselbe firma.....ins blaue geraten;0.0;1.0;0.0;1.0;1;0;0;0
1393221404720517121;"Ach so.... dann ist ja alles gut... Zumindest bis November. Dann geht auch bei uns Söder's ""Impfturbo"" (sic) und (sick) ab...";14.05.2021 15:07;1.393101141492314e+18;"Hier noch was Schönes. Da geht's übrigens nicht um Sinopharm. Sondern ""die Guten""...";;0.0;0.0;1.0;0.0;0;1;0;0
1406567468211093504;meine güte bist du dumm;20.06.2021 10:59;1.4065084435366953e+18;"Dann sag mir mal gegen was ""Ich mag Erdbeereis am liebsten"" ist °J°";Katholisch. 😂😂😂 Haben Sie nicht genug eigene Baustellen? Und Deutschland wird ganz toll repräsentiert. Danke für dieses Zeichen der Toleranz und Gleichberechtigung. Sie werden nicht diskriminiert, Sie dürfen ja alles.;0.0;0.0;1.0;0.0;1;0;0;0
1392153993074384897;Ihre Abschlüsse sind mir egal, ich habe lange nicht mehr solch klare Aussagen und Reden von einer Kanzlerkandidatin noch weniger von einem -kandidaten gehört. Es tut gut, reden zu hören, dass ich sie allein deshalb als Kanzlerin wünsche!;11.05.2021 16:25;1.392057518030041e+18;Habe den Tweet mal gespeichert, bevor ich den Herrn geblockt habe. Ich bin promovierte Naturwissenschaftlerin 🤷‍♀️:;;0.0;0.0;1.0;0.0;1;0;0;0
1405117826336231424;Mmmmmm ich persönlich finde ein kaputtes gesicht gegen weltweites Leid durch den Klimawandel noch harmlos. natürlich ist das keine schöne aktion gewesen aber unfälle passieren halt;16.06.2021 10:59;1.4050609305311027e+18;Der dumme Aktivist hat sich seine Aktion ja auch anders vorgestellt. Genau so wie Hummels. Manchmal gehen Dinge schief. Merz und Laschet wollen uns hier aber alle aufs Abstellgleis führen nur damit die 100 Reichsten des Landes noch reicher werden.;Das war eine dämmliche, falsche Aktion von #Greenpeace. Aber dass Sie und andere Politiker der Union den Entzug der #Gemeinnützigkeit fordern, zeigt nur ihr autoritäres Denken. Der Vorfall dient als Vorwand um kritische Zivilgesellschaft mundtot zu machen. Orban lässt grüßen!;0.0;0.0;1.0;0.0;1;0;0;0
1406529315068682242;Zu viel Sonne abbekommen, ich glaub es hackt, dein Tweet zeugt eher vom Bodensatz.;20.06.2021 08:28;1.4065084435366953e+18;Ich finde das mit der Kapitänsbinde auch furchtbar, und würde dies (eventuell) derb kommentieren. Aber als Politiker an der Spitze eines Landesverbandes sollte man sich schon etwas zivilisiert artikulieren! Insofern Frau Weidel 👍;Ich würde nie die AfD wählen, aber Menschen als Bodensatz zu bezeichnen ist richtig schlimm. Eine solche Aussage kann man nur verachten.;0.0;0.0;1.0;1.0;1;0;0;0
1384499994481340417;Haben Sie ein Glück, dass Dämlichkeit nicht quietscht. Man würde Sie bis hierher™ hören. *PLONK;20.04.2021 13:31;1.3844410014068777e+18;😆 Ja er ist nun mal kein Wissenschaftler hat er gut erkannt. Er ist auch kein Virologe, kein ordentlich habilitierter Professor, er hat keine fachärztliche Ausbildung in Epidemiologe und hat nie als Arzt gearbeitet...Also was ist er???🤷‍♀️;Ist das die Währung in Querdenkistan? Bleibt doch mit eurem Stuss auf Telegramm.;1.0;0.0;1.0;0.0;1;0;0;0
1388447726346592256;Hahahahaha;01.05.2021 10:58;1.3882103561919037e+18;Ausser Nazi keine Argumente… sie sind ein intellektueller Totalausfall;"Rechtsradikal 😅😅 definiere mal bitte rechts und radikal Radikal waren / sind wohl eher die linken / antifa haben die in der corona Krise mehrfach bewiesen ;)";0.0;0.0;1.0;0.0;1;0;0;0
1404056810139619329;Boah, wie flach. Die Strukturen sind seit Jahrzehnten gewachsen und gefestigt.;13.06.2021 12:43;1.4037920132297564e+18;Es ist nicht der der größte Antifaschist, der diese Hanseln am meisten aufbauscht.;76 Wähler sind jetzt nicht die Welt, aber das Dorf sollte man bei Gelegenheit mal entseuchen.;1.0;0.0;1.0;1.0;1;0;0;0
